,title,genres,average_rating,domestic_gross,foreign_gross,year,total_gross
1270,The Salvation,"Drama,Western",6.7,44900.0,18900000.0,2015,18944900.0
1271,Oro,Documentary,8.7,5500.0,18900000.0,2017,18905500.0
1272,Oro,"Crime,Drama,Thriller",6.1,5500.0,18900000.0,2017,18905500.0
1273,"Two Days, One Night",Drama,7.3,1400000.0,5400000.0,2014,6800000.0
1274,The Christmas Candle,"Drama,Family",6.2,2300000.0,18900000.0,2013,21200000.0
1275,Life of Riley,"Comedy,Drama,Romance",6.0,11600.0,2300000.0,2014,2311600.0
1276,Rosewater,"Biography,Drama",6.6,3100000.0,18900000.0,2014,22000000.0
1277,Devil's Due,"Horror,Mystery,Thriller",4.1,15800000.0,21100000.0,2014,36900000.0
1278,The One I Love,"Drama,Fantasy,Mystery",7.1,513000.0,18900000.0,2014,19413000.0
1279,Search Party,"Adventure,Comedy",5.6,4600.0,18900000.0,2016,18904600.0
1280,Main Tera Hero,"Action,Comedy,Romance",5.3,275000.0,18900000.0,2014,19175000.0
1281,So Young,Drama,6.4,11200.0,18900000.0,2013,18911200.0
1282,Veronica Mars,"Crime,Drama,Mystery",6.8,3300000.0,195000.0,2014,3495000.0
1283,Rigor Mortis,"Action,Horror",6.3,7900.0,18900000.0,2014,18907900.0
1284,Zombeavers,"Action,Adventure,Comedy",4.8,14900.0,18900000.0,2015,18914900.0
1285,Gemma Bovery,"Comedy,Drama,Romance",6.4,192000.0,18900000.0,2015,19092000.0
1286,Welcome to Me,"Comedy,Drama",5.9,609000.0,18900000.0,2015,19509000.0
1287,Beloved Sisters,"Drama,History,Romance",6.1,54000.0,2200000.0,2015,2254000.0
1288,A Beautiful Planet,Documentary,7.4,15500000.0,9400000.0,2016,24900000.0
1289,Bastards,"Biography,Documentary,Family",8.3,24500.0,18900000.0,2013,18924500.0
1290,Bastards,"Drama,Romance",6.1,24500.0,18900000.0,2013,18924500.0
1291,Cemetery of Splendor,"Drama,Fantasy",6.8,52000.0,18900000.0,2016,18952000.0
1292,Rangeelay,"Action,Comedy,Drama",5.0,148000.0,18900000.0,2013,19048000.0
1293,Rock Dog,"Adventure,Animation,Comedy",5.9,9400000.0,18900000.0,2017,28300000.0
1294,Extraction,Action,4.8,16800.0,18900000.0,2015,18916800.0
1295,Extraction,"Action,Crime,Thriller",5.1,16800.0,18900000.0,2015,18916800.0
1296,Extraction,"Action,Adventure,Crime",4.1,16800.0,18900000.0,2015,18916800.0
1297,Steak (R)evolution,Documentary,6.9,8000.0,18900000.0,2015,18908000.0
1298,Fists of Legend,Action,6.9,134000.0,5300000.0,2013,5434000.0
1299,The Old Man & the Gun,"Biography,Comedy,Crime",6.8,11300000.0,18900000.0,2018,30200000.0
1300,White God,"Drama,Fantasy,Horror",6.9,282000.0,18900000.0,2015,19182000.0
1301,Omar,"Crime,Drama,Romance",7.5,356000.0,18900000.0,2014,19256000.0
1302,The Missing Picture,Documentary,7.4,52200.0,18900000.0,2014,18952200.0
1303,Ratchet & Clank,"Action,Adventure,Animation",5.6,8800000.0,18900000.0,2016,27700000.0
1304,Amy,"Biography,Documentary,Music",7.8,8400000.0,18900000.0,2015,27300000.0
1305,Amy,Horror,1.9,8400000.0,18900000.0,2015,27300000.0
1306,Wish I Was Here,"Comedy,Drama",6.7,3600000.0,1900000.0,2014,5500000.0
1307,Magic in the Moonlight,"Comedy,Romance",6.6,10500000.0,40500000.0,2014,51000000.0
1308,"2 Autumns, 3 Winters",Comedy,6.7,5800.0,18900000.0,2014,18905800.0
1309,Mistress America,"Comedy,Drama",6.7,2500000.0,18900000.0,2015,21400000.0
1310,The Wonders,"Comedy,Mystery",6.2,73400.0,18900000.0,2015,18973400.0
1311,The Wonders,Drama,6.6,73400.0,18900000.0,2015,18973400.0
1312,I Origins,"Drama,Romance,Sci-Fi",7.4,336000.0,18900000.0,2014,19236000.0
1313,99 Homes,Drama,7.1,1400000.0,18900000.0,2015,20300000.0
1314,Manglehorn,Drama,5.6,143000.0,18900000.0,2015,19043000.0
1315,Harry & Snowman,"Biography,Documentary,Drama",7.7,561000.0,18900000.0,2016,19461000.0
1316,The Rooftop,"Action,Comedy,Drama",5.9,85800.0,18900000.0,2013,18985800.0
1317,Ilo Ilo,Drama,7.3,56800.0,1100000.0,2014,1156800.0
1318,My Old Lady,"Comedy,Drama,Romance",6.3,4000000.0,18900000.0,2014,22900000.0
1319,Obvious Child,"Comedy,Drama,Romance",6.8,3100000.0,18900000.0,2014,22000000.0
1320,A Wedding Invitation,"Drama,Romance",6.1,14400.0,18900000.0,2013,18914400.0
1321,The Dressmaker,"Comedy,Drama",7.1,2000000.0,18900000.0,2016,20900000.0
1322,Beyond the Reach,Thriller,5.6,45900.0,18900000.0,2015,18945900.0
1323,Bethlehem,"Drama,Thriller,War",7.1,202000.0,18900000.0,2014,19102000.0
1324,Bethlehem,Comedy,8.8,202000.0,18900000.0,2014,19102000.0
1325,"20,000 Days on Earth","Documentary,Drama,Music",7.5,280000.0,1800000.0,2014,2080000.0
1326,God's Pocket,"Crime,Drama",6.1,170000.0,18900000.0,2014,19070000.0
1327,Siddharth,Drama,7.3,60500.0,18900000.0,2014,18960500.0
1328,5 Flights Up,"Comedy,Drama",6.2,1000000.0,18900000.0,2015,19900000.0
1329,Far from the Madding Crowd,"Drama,Romance",7.1,12200000.0,18000000.0,2015,30200000.0
1330,The Connection,"Action,Crime,Thriller",7.1,191000.0,18900000.0,2015,19091000.0
1331,The Connection,"Documentary,News",8.3,191000.0,18900000.0,2015,19091000.0
1332,Far from Men,"Drama,War,Western",7.2,5300.0,18900000.0,2015,18905300.0
1333,Lost in Paris,Comedy,6.3,692000.0,18900000.0,2017,19592000.0
1334,Everybody Wants Some!!,Comedy,7.0,3400000.0,18900000.0,2016,22300000.0
1335,A Most Violent Year,"Crime,Drama,Thriller",7.0,5700000.0,6300000.0,2014,12000000.0
1336,The Trip to Italy,"Comedy,Drama",6.6,2900000.0,3000000.0,2014,5900000.0
1337,Term Life,"Crime,Drama,Thriller",5.5,21300.0,18900000.0,2016,18921300.0
1338,Bombay Velvet,"Action,Crime,Drama",5.7,451000.0,18900000.0,2015,19351000.0
1339,A Hologram for the King,"Comedy,Drama,Romance",6.1,4200000.0,18900000.0,2016,23100000.0
1340,The Girl in the Book,Drama,6.2,8200.0,18900000.0,2015,18908200.0
1341,Eastern Boys,"Crime,Drama,Romance",6.9,16800.0,18900000.0,2015,18916800.0
1342,Tangerines,"Drama,War",8.2,145000.0,18900000.0,2015,19045000.0
1343,Guardian Angel,"Action,Drama",7.7,19500.0,18900000.0,2014,18919500.0
1344,Camp X-Ray,"Drama,War",6.9,13300.0,18900000.0,2014,18913300.0
1345,The Summer of Sangaile,"Drama,Romance",6.3,4500.0,18900000.0,2015,18904500.0
1346,Mary Kom,"Action,Biography,Drama",6.8,621000.0,18900000.0,2014,19521000.0
1347,Amour Fou,"Comedy,Drama",6.3,13700.0,18900000.0,2015,18913700.0
1348,Cantinflas,"Biography,Comedy,Drama",6.6,6400000.0,18900000.0,2014,25300000.0
1349,The Water Diviner,"Drama,History,War",7.1,4200000.0,34000000.0,2015,38200000.0
1350,The Face Reader,"Drama,History",6.9,516000.0,54100000.0,2013,54616000.0
1351,Wild Tales,"Comedy,Drama,Thriller",8.1,3100000.0,23900000.0,2015,27000000.0
1352,Mia Madre,Drama,6.8,303000.0,18900000.0,2016,19203000.0
1353,Moms' Night Out,Comedy,5.5,10400000.0,18900000.0,2014,29300000.0
1354,Happy Ending,"Comedy,Romance",5.4,314000.0,18900000.0,2014,19214000.0
1355,Happy Ending,Romance,7.6,314000.0,18900000.0,2014,19214000.0
1356,Happy Ending,Comedy,5.8,314000.0,18900000.0,2014,19214000.0
1357,Unbranded,Documentary,7.3,410000.0,18900000.0,2015,19310000.0
1358,Alone in Berlin,"Drama,History,War",6.5,33100.0,18900000.0,2017,18933100.0
1359,Club Life,Drama,4.7,4400.0,18900000.0,2015,18904400.0
1360,Matangi/Maya/M.I.A.,"Biography,Documentary,Music",7.5,231000.0,18900000.0,2018,19131000.0
1361,Mortdecai,"Action,Comedy,Crime",5.5,7700000.0,39600000.0,2015,47300000.0
1362,Memories of the Sword,"Action,Drama,History",6.3,111000.0,18900000.0,2015,19011000.0
1363,Elle,"Biography,Documentary",6.8,2300000.0,18900000.0,2016,21200000.0
1364,Elle,"Crime,Drama,Thriller",7.1,2300000.0,18900000.0,2016,21200000.0
1365,Gett: The Trial of Viviane Amsalem,Drama,7.7,988000.0,18900000.0,2015,19888000.0
1366,Learning to Drive,"Comedy,Drama,Romance",6.4,3400000.0,18900000.0,2015,22300000.0
1367,He Named Me Malala,Documentary,6.9,2700000.0,97100.0,2015,2797100.0
1368,The Forbidden Room,"Comedy,Mystery",6.1,34400.0,18900000.0,2015,18934400.0
1369,Love & Friendship,"Comedy,Drama,Romance",6.4,14000000.0,18900000.0,2016,32900000.0
1370,Hardcore Henry,"Action,Adventure,Sci-Fi",6.7,9300000.0,7600000.0,2016,16900000.0
1371,Of Horses and Men,"Comedy,Drama,Romance",6.8,11900.0,18900000.0,2015,18911900.0
1372,Appropriate Behavior,"Comedy,Drama,Romance",6.6,46900.0,18900000.0,2015,18946900.0
1373,Suffragette,"Biography,Drama,History",6.9,4700000.0,11300000.0,2015,16000000.0
1374,The Commune,Drama,6.4,38700.0,18900000.0,2017,18938700.0
1375,Goodnight Mommy,"Horror,Mystery,Thriller",6.7,1200000.0,18900000.0,2015,20100000.0
1376,Listen Up Philip,"Comedy,Drama",6.3,200000.0,18900000.0,2014,19100000.0
1377,Tusk,"Comedy,Drama,Horror",5.3,1800000.0,18900000.0,2014,20700000.0
1378,The World of Kanako,"Drama,Mystery,Thriller",6.6,16600.0,18900000.0,2015,18916600.0
1379,Jimmy's Hall,"Biography,Drama,History",6.7,561000.0,2600000.0,2015,3161000.0
1380,Equals,Drama,7.1,33300.0,2100000.0,2016,2133300.0
1381,Equals,"Drama,Romance,Sci-Fi",6.1,33300.0,2100000.0,2016,2133300.0
1382,Stray Dogs,Drama,7.0,10400.0,18900000.0,2014,18910400.0
1383,Stray Dogs,Thriller,5.6,10400.0,18900000.0,2014,18910400.0
1384,Nasty Baby,Drama,5.6,79800.0,18900000.0,2015,18979800.0
1385,The Bookshop,Drama,6.5,1600000.0,9900000.0,2018,11500000.0
1386,Diplomacy,"Drama,War",7.1,231000.0,3700000.0,2014,3931000.0
1387,Marie's Story,"Biography,Drama",7.5,11700.0,18900000.0,2015,18911700.0
1388,Heropanti,"Action,Romance",5.3,63600.0,18900000.0,2014,18963600.0
1389,Finding Fanny,"Adventure,Comedy,Drama",5.8,616000.0,7100000.0,2014,7716000.0
1390,Commitment,"Action,Drama",6.8,76500.0,4500000.0,2013,4576500.0
1391,Desierto,"Drama,Thriller",6.0,2000000.0,1000000.0,2016,3000000.0
1392,A Brilliant Young Mind,"Drama,Romance",7.2,172000.0,18900000.0,2015,19072000.0
1393,The Farewell Party,"Comedy,Drama,Romance",7.0,173000.0,18900000.0,2015,19073000.0
1394,Sleeping with Other People,"Comedy,Drama,Romance",6.5,819000.0,2400000.0,2015,3219000.0
1395,Room,"Drama,Thriller",8.2,14700000.0,20700000.0,2015,35400000.0
1396,Theeb,"Adventure,Drama,Thriller",7.2,283000.0,18900000.0,2015,19183000.0
1397,The Diary of a Teenage Girl,"Comedy,Drama,Romance",6.9,1500000.0,18900000.0,2015,20400000.0
1398,Ek Villain,"Action,Crime,Drama",6.5,731000.0,18900000.0,2014,19631000.0
1399,"Men, Women & Children","Comedy,Drama",6.7,706000.0,1500000.0,2014,2206000.0
1400,The New Girlfriend,Drama,6.6,147000.0,18900000.0,2015,19047000.0
1401,Xenia,"Drama,Romance",6.7,3200.0,18900000.0,2015,18903200.0
1402,Journey to the South Pacific,Documentary,6.5,7600000.0,6500000.0,2013,14100000.0
1403,Where Hope Grows,"Drama,Family",6.6,1200000.0,18900000.0,2015,20100000.0
1404,Bad Samaritan,"Crime,Horror,Thriller",6.4,3400000.0,18900000.0,2018,22300000.0
1405,Pulling Strings,"Comedy,Romance",6.0,5800000.0,2000000.0,2013,7800000.0
1406,Slow West,"Adventure,Western",6.9,229000.0,18900000.0,2015,19129000.0
1407,Incarnate,"Horror,Thriller",5.3,4800000.0,1500000.0,2016,6300000.0
1408,The Last Man on the Moon,"Adventure,Biography,Documentary",7.4,52500.0,18900000.0,2016,18952500.0
1409,The Blue Room,"Crime,Romance,Thriller",6.3,255000.0,18900000.0,2014,19155000.0
1410,Spare Parts,Drama,7.3,3600000.0,18900000.0,2015,22500000.0
1411,It Follows,"Horror,Mystery",6.9,14700000.0,18900000.0,2015,33600000.0
1412,Love Thy Nature,Documentary,6.9,41100.0,11800.0,2015,52900.0
1413,Charlie's Country,Drama,7.2,42900.0,18900000.0,2015,18942900.0
1414,Big Stone Gap,"Comedy,Romance",5.6,1000000.0,18900000.0,2015,19900000.0
1415,Loving Vincent,"Animation,Biography,Crime",7.8,6700000.0,35500000.0,2017,42200000.0
1416,Red Army,"Biography,Documentary,History",7.6,695000.0,18900000.0,2015,19595000.0
1417,Advanced Style,"Biography,Comedy,Documentary",7.3,87900.0,18900000.0,2014,18987900.0
1418,Tale of Tales,"Drama,Fantasy,Horror",6.4,119000.0,18900000.0,2016,19019000.0
1419,Arabian Nights: Volume 1 - The Restless One,Drama,7.0,12300.0,18900000.0,2015,18912300.0
1420,Jenny's Wedding,"Comedy,Drama,Romance",5.5,4700.0,18900000.0,2015,18904700.0
1421,Welcome to Marwen,"Biography,Comedy,Drama",6.1,10800000.0,2100000.0,2018,12900000.0
1422,The Autopsy of Jane Doe,"Horror,Mystery,Thriller",6.8,10500.0,6000000.0,2016,6010500.0
1423,Good Kill,"Drama,Thriller,War",6.4,316000.0,18900000.0,2015,19216000.0
1424,The Midwife,"Drama,Romance,War",6.0,604000.0,18900000.0,2017,19504000.0
1425,The Midwife,Drama,6.7,604000.0,18900000.0,2017,19504000.0
1426,The Mystery of Happiness,"Comedy,Drama,Romance",6.1,8500.0,3200000.0,2014,3208500.0
1427,Shaadi Ke Side Effects,"Comedy,Romance",5.6,921000.0,18900000.0,2014,19821000.0
1428,Trespass Against Us,"Action,Crime,Drama",5.8,5700.0,18900000.0,2017,18905700.0
1429,American Ultra,"Action,Comedy,Sci-Fi",6.1,14400000.0,12700000.0,2015,27100000.0
1430,Anesthesia,"Crime,Drama,Thriller",6.1,32200.0,18900000.0,2016,18932200.0
1431,The Mercy,"Adventure,Biography,Drama",6.0,29500.0,4200000.0,2018,4229500.0
1432,Regression,"Crime,Horror,Mystery",5.7,55000.0,17600000.0,2016,17655000.0
1433,Next Time I'll Aim for the Heart,"Crime,Drama,Thriller",6.4,800.0,18900000.0,2016,18900800.0
1434,Hungry Hearts,"Drama,Romance,Thriller",6.4,6900.0,18900000.0,2015,18906900.0
1435,1001 Grams,Drama,6.3,11000.0,18900000.0,2015,18911000.0
1436,Fan,Drama,5.8,2300000.0,25900000.0,2016,28200000.0
1437,Fan,"Action,Drama,Thriller",7.1,2300000.0,25900000.0,2016,28200000.0
1438,Compadres,"Action,Comedy,Crime",4.7,3100000.0,18900000.0,2016,22000000.0
1439,The Brothers Grimsby,"Action,Adventure,Comedy",6.2,6900000.0,18300000.0,2016,25200000.0
1440,A United Kingdom,"Biography,Drama,Romance",6.8,3900000.0,9900000.0,2017,13800000.0
1441,Haider,"Action,Crime,Drama",8.1,1000000.0,18900000.0,2014,19900000.0
1442,Tevar,"Action,Drama,Romance",4.2,236000.0,18900000.0,2015,19136000.0
1443,When Marnie Was There,"Animation,Drama,Family",7.7,561000.0,18900000.0,2015,19461000.0
1444,Samba,"Comedy,Drama,Romance",6.7,152000.0,18900000.0,2015,19052000.0
1445,The Dead Lands,"Action,Adventure",6.3,5200.0,18900000.0,2015,18905200.0
1446,Tazza: The Hidden Card,"Crime,Drama",6.9,252000.0,18900000.0,2014,19152000.0
1447,Timbuktu,Drama,7.2,1100000.0,18900000.0,2015,20000000.0
1448,A Monster Calls,"Animation,Drama,Fantasy",7.5,3700000.0,43600000.0,2016,47300000.0
1449,What We Do in the Shadows,"Comedy,Horror",7.7,3500000.0,2800000.0,2015,6300000.0
1450,The End of the Tour,"Biography,Drama",7.3,3000000.0,18900000.0,2015,21900000.0
1451,The Divine Move,"Action,Crime",6.7,137000.0,27800000.0,2014,27937000.0
1452,April and the Extraordinary World,"Adventure,Animation,Comedy",7.3,295000.0,18900000.0,2016,19195000.0
1453,Cake,Drama,6.4,2000000.0,18900000.0,2015,20900000.0
1454,Cake,"Drama,Mystery,Romance",7.6,2000000.0,18900000.0,2015,20900000.0
1455,Lila & Eve,"Crime,Drama,Mystery",5.8,38300.0,18900000.0,2015,18938300.0
1456,The Sea of Trees,"Drama,Fantasy,Mystery",6.0,20400.0,18900000.0,2016,18920400.0
1457,Francofonia,"Drama,History",6.6,307000.0,18900000.0,2016,19207000.0
1458,Stations of the Cross,Drama,7.5,1500.0,18900000.0,2015,18901500.0
1459,Maggie's Plan,"Comedy,Drama,Romance",6.2,3400000.0,18900000.0,2016,22300000.0
1460,In Between,"Documentary,Drama,Romance",7.2,108000.0,18900000.0,2018,19008000.0
1461,In Between,Drama,7.3,108000.0,18900000.0,2018,19008000.0
1462,Ma ma,Drama,6.4,47300.0,1100000.0,2016,1147300.0
1463,Hamari Adhuri Kahani,"Drama,Romance",6.7,235000.0,4200000.0,2015,4435000.0
1464,Mediterranea,Drama,6.5,22100.0,18900000.0,2015,18922100.0
1465,Steve McQueen: The Man & Le Mans,Documentary,6.8,6800.0,18900000.0,2015,18906800.0
1466,Time Out of Mind,Drama,5.7,167000.0,18900000.0,2015,19067000.0
1467,Beijing Love Story,"Drama,Romance",5.8,428000.0,18900000.0,2014,19328000.0
1468,The Assassin,"Action,Drama,History",6.3,633000.0,18900000.0,2015,19533000.0
1469,That Demon Within,"Action,Crime",6.0,172000.0,18900000.0,2014,19072000.0
1470,The Look of Silence,"Biography,Documentary,History",8.3,109000.0,18900000.0,2015,19009000.0
1471,Chevalier,"Comedy,Drama",6.3,25700.0,18900000.0,2016,18925700.0
1472,Dior and I,Documentary,7.3,1000000.0,18900000.0,2015,19900000.0
1473,45 Years,"Drama,Romance",7.1,4200000.0,18900000.0,2015,23100000.0
1474,Sing Street,"Comedy,Drama,Music",8.0,3200000.0,10400000.0,2016,13600000.0
1475,Empire of Lust,"Action,Drama,Romance",5.9,10700.0,18900000.0,2015,18910700.0
1476,The Music of Strangers,"Documentary,Music",7.7,1200000.0,18900000.0,2016,20100000.0
1477,Captain Fantastic,"Comedy,Drama",7.9,5900000.0,16900000.0,2016,22800000.0
1478,Khoobsurat,"Comedy,Romance",6.4,711000.0,18900000.0,2014,19611000.0
1479,Legend,"Action,Drama",6.5,1900000.0,41100000.0,2015,43000000.0
1480,Legend,"Biography,Crime,Drama",7.0,1900000.0,41100000.0,2015,43000000.0
1481,Songs My Brothers Taught Me,Drama,6.8,34800.0,18900000.0,2016,18934800.0
1482,The Other Side of the Door,Drama,3.8,3000000.0,11300000.0,2016,14300000.0
1483,The Other Side of the Door,Horror,5.3,3000000.0,11300000.0,2016,14300000.0
1484,Neruda,"Action,Drama,History",5.1,939000.0,18900000.0,2016,19839000.0
1485,Neruda,"Biography,Crime,Drama",6.9,939000.0,18900000.0,2016,19839000.0
1486,Zero Motivation,"Comedy,Drama",7.3,116000.0,18900000.0,2014,19016000.0
1487,Bilal: A New Breed of Hero,"Action,Adventure,Animation",8.0,491000.0,1700000.0,2018,2191000.0
1488,A Perfect Day,"Comedy,Drama,War",6.8,14000.0,1700000.0,2016,1714000.0
1489,Chic!,"Comedy,Drama",5.4,5600.0,18900000.0,2015,18905600.0
1490,Knock Knock,"Drama,Thriller",4.9,36300.0,18900000.0,2015,18936300.0
1491,Knock Knock,Horror,6.0,36300.0,18900000.0,2015,18936300.0
1492,A Street Cat Named Bob,"Biography,Comedy,Drama",7.4,82700.0,18900000.0,2016,18982700.0
1493,Mommy,Drama,8.1,3500000.0,18900000.0,2014,22400000.0
1494,Jem and the Holograms,"Adventure,Drama,Family",4.1,2200000.0,149000.0,2015,2349000.0
1495,The Wave,"Action,Drama,Thriller",6.7,177000.0,18900000.0,2016,19077000.0
1496,Closet Monster,"Drama,Fantasy,Mystery",7.0,42200.0,18900000.0,2016,18942200.0
1497,I Smile Back,Drama,6.1,58700.0,18900000.0,2015,18958700.0
1498,In the Shadow of Women,"Drama,Romance",6.5,50300.0,18900000.0,2016,18950300.0
1499,Fire at Sea,Documentary,6.8,121000.0,18900000.0,2016,19021000.0
1500,Monkey Kingdom,Documentary,7.3,16399999.0,711000.0,2015,17110999.0
1501,The Red Turtle,"Animation,Fantasy",7.5,922000.0,5700000.0,2017,6622000.0
1502,The Breakup Guru,Comedy,4.3,209000.0,18900000.0,2014,19109000.0
1503,The Salt of the Earth,"Biography,Documentary,History",8.4,1300000.0,18900000.0,2015,20200000.0
1504,Humpty Sharma Ki Dulhania,"Comedy,Drama,Romance",6.1,380000.0,18900000.0,2014,19280000.0
1505,Dishoom,"Action,Adventure,Comedy",5.1,813000.0,18900000.0,2016,19713000.0
1506,Last Cab to Darwin,"Comedy,Drama,Romance",7.2,34200.0,18900000.0,2016,18934200.0
1507,Heaven Knows What,Drama,6.7,80700.0,18900000.0,2015,18980700.0
1508,Miss Hokusai,"Animation,Biography,Drama",6.7,223000.0,18900000.0,2016,19123000.0
1509,The Golden Era,"Biography,Drama,Romance",6.4,103000.0,18900000.0,2014,19003000.0
1510,No Tears for the Dead,"Action,Thriller",6.8,63100.0,18900000.0,2014,18963100.0
1511,Christmas Eve,Comedy,5.1,91300.0,18900000.0,2015,18991300.0
1512,By the Sea,"Drama,Romance",5.3,538000.0,2800000.0,2015,3338000.0
1513,By the Sea,Drama,8.0,538000.0,2800000.0,2015,3338000.0
1514,Janis: Little Girl Blue,"Biography,Documentary,Music",7.4,410000.0,1200000.0,2015,1610000.0
1515,L'attesa,Drama,6.6,55800.0,18900000.0,2016,18955800.0
1516,Irrational Man,"Comedy,Drama",6.6,4000000.0,23400000.0,2015,27400000.0
1517,Court,Drama,7.7,22900.0,18900000.0,2015,18922900.0
1518,God's Own Country,Drama,6.2,336000.0,18900000.0,2017,19236000.0
1519,God's Own Country,"Drama,Romance",7.7,336000.0,18900000.0,2017,19236000.0
1520,American Honey,"Adventure,Drama,Romance",7.0,663000.0,1200000.0,2016,1863000.0
1521,Maudie,"Biography,Drama,Romance",7.6,6200000.0,18900000.0,2017,25100000.0
1522,Gringo,"Action,Comedy,Crime",6.1,5000000.0,6000000.0,2018,11000000.0
1523,Gringo,Drama,4.4,5000000.0,6000000.0,2018,11000000.0
1524,The Lady in the Van,"Biography,Comedy,Drama",6.7,10000000.0,31400000.0,2015,41400000.0
1525,Mastizaade,Comedy,2.4,43400.0,18900000.0,2016,18943400.0
1526,Experimenter,"Biography,Drama,History",6.6,156000.0,18900000.0,2015,19056000.0
1527,Bajirao Mastani,"Action,Drama,History",7.2,6600000.0,18900000.0,2015,25500000.0
1528,Pop Aye,Drama,6.6,78000.0,18900000.0,2017,18978000.0
1529,Mountains May Depart,"Drama,Romance",6.8,82900.0,18900000.0,2016,18982900.0
1530,The Leisure Seeker,"Adventure,Comedy,Drama",6.7,3200000.0,18900000.0,2017,22100000.0
1531,Awake: The Life of Yogananda,Documentary,7.3,1500000.0,18900000.0,2014,20400000.0
1532,The Second Mother,"Comedy,Drama",7.8,377000.0,18900000.0,2015,19277000.0
1533,Hitchcock/Truffaut,Documentary,7.4,260000.0,18900000.0,2015,19160000.0
1534,The Wife,Drama,7.2,9600000.0,8600000.0,2018,18200000.0
1535,Truman,"Comedy,Drama",7.3,211000.0,8800000.0,2017,9011000.0
1536,Our Little Sister,"Drama,Family",7.5,468000.0,18900000.0,2016,19368000.0
1537,Piku,"Comedy,Drama",7.6,1800000.0,18900000.0,2015,20700000.0
1538,Ashby,"Comedy,Crime,Drama",6.4,4600.0,18900000.0,2015,18904600.0
1539,We Are Your Friends,"Drama,Music,Romance",6.2,3600000.0,7500000.0,2015,11100000.0
1540,The Brand New Testament,"Comedy,Fantasy",7.1,128000.0,18900000.0,2016,19028000.0
1541,From the Land of the Moon,"Drama,Romance",6.7,47700.0,6500000.0,2017,6547700.0
1542,Fidelio: Alice's Odyssey,"Drama,Romance",6.4,3600.0,18900000.0,2015,18903600.0
1543,Wild City,"Action,Crime,Thriller",5.8,34900.0,18900000.0,2015,18934900.0
1544,Son of Saul,"Drama,War",7.5,1800000.0,18900000.0,2015,20700000.0
1545,Ode to My Father,"Drama,War",7.8,2300000.0,18900000.0,2014,21200000.0
1546,Dragon Ball Z: Resurrection 'F',"Action,Adventure,Animation",7.3,8000000.0,53800000.0,2015,61800000.0
1547,Tangerine,"Comedy,Crime,Drama",7.1,702000.0,18900000.0,2015,19602000.0
1548,Labyrinth of Lies,"Drama,History",7.3,794000.0,18900000.0,2015,19694000.0
1549,A War,"Crime,Drama,War",7.1,123000.0,18900000.0,2016,19023000.0
1550,Shamitabh,Drama,6.8,325000.0,18900000.0,2015,19225000.0
1551,Love Live! The School Idol Movie,"Animation,Comedy,Music",6.9,116000.0,18900000.0,2015,19016000.0
1552,Land of Mine,"Drama,History,War",7.8,435000.0,18900000.0,2016,19335000.0
1553,Twenty Two,"Crime,Documentary,History",7.5,46800.0,18900000.0,2017,18946800.0
1554,Mr. X,"Action,Crime,Sci-Fi",3.8,45000.0,5000000.0,2015,5045000.0
1555,Chronic,Drama,6.6,9000.0,18900000.0,2016,18909000.0
1556,Chronic,Drama,6.0,9000.0,18900000.0,2016,18909000.0
1557,Mohenjo Daro,"Action,Adventure,Drama",5.8,1300000.0,18900000.0,2016,20200000.0
1558,Bajrangi Bhaijaan,"Action,Comedy,Drama",8.0,8199999.0,18900000.0,2015,27099999.0
1559,Lazer Team,"Action,Comedy,Sci-Fi",5.6,1200000.0,18900000.0,2016,20100000.0
1560,Men & Chicken,"Comedy,Drama,Mystery",6.7,30200.0,4600000.0,2016,4630200.0
1561,Stronger,"Biography,Drama",7.0,4200000.0,4200000.0,2017,8400000.0
1562,Stronger,Drama,6.8,4200000.0,4200000.0,2017,8400000.0
1563,Stronger,"Action,Sport",8.4,4200000.0,4200000.0,2017,8400000.0
1564,Microbe & Gasoline,"Adventure,Comedy,Drama",6.7,63800.0,18900000.0,2016,18963800.0
1565,The Eagle Huntress,"Adventure,Documentary,Sport",7.5,3200000.0,18900000.0,2016,22100000.0
1566,Leave No Trace,Drama,7.2,6000000.0,18900000.0,2018,24900000.0
1567,That Sugar Film,Documentary,7.4,3500.0,18900000.0,2015,18903500.0
1568,Capture the Flag,"Adventure,Animation,Comedy",5.9,6700.0,24600000.0,2015,24606700.0
1569,The Breadwinner,"Animation,Drama,Family",7.7,312000.0,18900000.0,2017,19212000.0
1570,Mary Shelley,"Biography,Drama,History",6.4,109000.0,18900000.0,2018,19009000.0
1571,The Iron Ministry,Documentary,6.8,3200.0,18900000.0,2015,18903200.0
1572,Worlds Apart,"Drama,Romance",7.4,60300.0,18900000.0,2017,18960300.0
1573,The Carer,"Comedy,Drama",6.5,6200.0,18900000.0,2016,18906200.0
1574,"Life, Animated","Comedy,Documentary,Drama",7.5,255000.0,18900000.0,2016,19155000.0
1575,The Space Between Us,"Adventure,Drama,Romance",6.4,7900000.0,6900000.0,2017,14800000.0
1576,Suntan,Drama,6.6,6600.0,18900000.0,2017,18906600.0
1577,The Lesson,Drama,7.2,9000.0,18900000.0,2015,18909000.0
1578,The Lesson,"Drama,Horror,Thriller",4.3,9000.0,18900000.0,2015,18909000.0
1579,In the Basement,Documentary,6.7,3600.0,18900000.0,2015,18903600.0
