,title,genres,average_rating,domestic_gross,foreign_gross,year,total_gross
1653,The Bling Ring,"Biography,Crime,Drama",5.6,"$5,800,000.00","$13,300,000.00",2013,"$19,100,000.00"
1654,White Elephant,Drama,6.5,"$8,900.00","$4,400,000.00",2013,"$4,408,900.00"
1655,Life's a Breeze,"Comedy,Drama",6.3,"$3,500.00","$99,700.00",2014,"$103,200.00"
1656,Rock On 2,"Drama,Music",5.0,"$98,900.00","$18,700,000.00",2016,"$18,798,900.00"
1657,Jane Got a Gun,"Action,Drama,Western",5.9,"$1,500,000.00","$18,700,000.00",2016,"$20,200,000.00"
1658,Saving Mr. Banks,"Biography,Comedy,Drama",7.5,"$83,300,000.00","$34,600,000.00",2013,"$117,900,000.00"
1659,Tanu Weds Manu Returns,"Comedy,Drama,Romance",7.7,"$3,000,000.00","$18,700,000.00",2015,"$21,700,000.00"
1660,The Accountant,"Action,Crime,Drama",7.3,"$86,300,000.00","$68,900,000.00",2016,"$155,200,000.00"
1661,Two Night Stand,"Comedy,Romance",6.4,"$18,600.00","$18,700,000.00",2014,"$18,718,600.00"
1662,God Help the Girl,"Drama,Music,Romance",6.4,"$103,000.00","$18,700,000.00",2014,"$18,803,000.00"
1663,Keith Lemon: The Film,Comedy,2.6,"$1,400,000.00","$4,000,000.00",2012,"$5,400,000.00"
1664,Renoir,"Biography,Drama,History",6.6,"$2,300,000.00","$18,700,000.00",2013,"$21,000,000.00"
1665,The Pervert's Guide to Ideology,Documentary,7.6,"$68,000.00","$18,700,000.00",2013,"$18,768,000.00"
1666,The Walk,"Crime,Thriller",6.8,"$10,100,000.00","$51,000,000.00",2015,"$61,100,000.00"
1667,The Walk,"Adventure,Biography,Drama",7.3,"$10,100,000.00","$51,000,000.00",2015,"$61,100,000.00"
1668,I Still See You,"Fantasy,Thriller",5.7,"$1,400.00","$1,500,000.00",2018,"$1,501,400.00"
1669,Drug War,"Action,Crime,Drama",7.0,"$128,000.00","$18,700,000.00",2013,"$18,828,000.00"
1670,Khiladi 786,"Action,Comedy",4.4,"$379,000.00","$18,700,000.00",2012,"$19,079,000.00"
1671,Finding Mr. Right,Comedy,6.4,"$6,900.00","$18,700,000.00",2013,"$18,706,900.00"
1672,Horrible Bosses 2,"Comedy,Crime",6.3,"$54,400,000.00","$53,200,000.00",2014,"$107,600,000.00"
1673,St. Vincent,"Comedy,Drama",7.3,"$44,100,000.00","$10,700,000.00",2014,"$54,800,000.00"
1674,Student of the Year,"Comedy,Drama,Romance",5.4,"$670,000.00","$18,700,000.00",2012,"$19,370,000.00"
1675,Maps to the Stars,"Comedy,Drama",6.2,"$351,000.00","$988,000.00",2015,"$1,339,000.00"
1676,3 Days to Kill,"Action,Drama,Thriller",6.2,"$30,700,000.00","$21,900,000.00",2014,"$52,600,000.00"
1677,Metallica Through the Never,Music,7.2,"$3,400,000.00","$4,600,000.00",2013,"$8,000,000.00"
1678,Jab Tak Hai Jaan,"Drama,Romance",6.8,"$3,000,000.00","$18,700,000.00",2012,"$21,700,000.00"
1679,For a Woman,Drama,6.5,"$32,299.00","$1,200,000.00",2014,"$1,232,299.00"
1680,Caesar Must Die,Drama,7.3,"$76,900.00","$18,700,000.00",2013,"$18,776,900.00"
1681,The Monuments Men,"Comedy,Drama,History",6.1,"$78,000,000.00","$77,000,000.00",2014,"$155,000,000.00"
1682,Yeh Jawaani Hai Deewani,"Comedy,Drama,Musical",7.1,"$3,800,000.00","$18,700,000.00",2013,"$22,500,000.00"
1683,Son of Sardaar,"Action,Comedy",4.0,"$772,000.00","$18,700,000.00",2012,"$19,472,000.00"
1684,Barbara,Drama,7.2,"$1,000,000.00","$3,100,000.00",2012,"$4,100,000.00"
1685,Barbara,"Biography,Drama,Music",6.1,"$1,000,000.00","$3,100,000.00",2012,"$4,100,000.00"
1686,The Kings of Summer,"Adventure,Comedy,Drama",7.2,"$1,300,000.00","$18,700,000.00",2013,"$20,000,000.00"
1687,American Sniper,"Action,Biography,Drama",7.3,"$350,100,000.00","$197,300,000.00",2014,"$547,400,000.00"
1688,Into the Woods,"Adventure,Comedy,Drama",6.0,"$128,000,000.00","$85,100,000.00",2014,"$213,100,000.00"
1689,Into the Woods,"Comedy,Musical",7.8,"$128,000,000.00","$85,100,000.00",2014,"$213,100,000.00"
1690,Into the Woods,Thriller,2.6,"$128,000,000.00","$85,100,000.00",2014,"$213,100,000.00"
1691,English Vinglish,"Comedy,Drama,Family",7.9,"$1,900,000.00","$18,700,000.00",2012,"$20,600,000.00"
1692,Red,Thriller,5.8,"$90,400,000.00","$108,600,000.00",2010,"$199,000,000.00"
1693,Red,Drama,8.4,"$90,400,000.00","$108,600,000.00",2010,"$199,000,000.00"
1694,Red,Drama,8.1,"$90,400,000.00","$108,600,000.00",2010,"$199,000,000.00"
1695,Song One,"Drama,Music",5.8,"$32,299.00","$18,700,000.00",2015,"$18,732,299.00"
1696,Earth to Echo,"Adventure,Family,Sci-Fi",5.8,"$38,900,000.00","$6,400,000.00",2014,"$45,300,000.00"
1697,The Purge,"Horror,Thriller",5.7,"$64,500,000.00","$24,900,000.00",2013,"$89,400,000.00"
1698,Luv Shuv Tey Chicken Khurana,Comedy,6.6,"$144,000.00","$18,700,000.00",2012,"$18,844,000.00"
1699,Child's Pose,Drama,7.4,"$97,200.00","$18,700,000.00",2014,"$18,797,200.00"
1700,Shirin Farhad Ki Toh Nikal Padi,Romance,4.3,"$156,000.00","$18,700,000.00",2012,"$18,856,000.00"
1701,The House That Jack Built,"Drama,Family",6.7,"$88,000.00","$18,700,000.00",2018,"$18,788,000.00"
1702,The House That Jack Built,"Crime,Drama,Horror",6.9,"$88,000.00","$18,700,000.00",2018,"$18,788,000.00"
1703,Grown Ups 2,Comedy,5.4,"$133,699,999.00","$113,300,000.00",2013,"$246,999,999.00"
1704,Jodi Breakers,"Comedy,Musical,Romance",3.5,"$52,600.00","$18,700,000.00",2012,"$18,752,600.00"
1705,The Dark Horse,"Biography,Drama",7.5,"$67,500.00","$18,700,000.00",2016,"$18,767,500.00"
1706,The Counselor,"Crime,Drama,Thriller",5.3,"$17,000,000.00","$54,000,000.00",2013,"$71,000,000.00"
1707,About Time,"Comedy,Drama,Fantasy",7.8,"$15,300,000.00","$71,800,000.00",2013,"$87,100,000.00"
1708,Run All Night,"Action,Drama,Thriller",6.6,"$26,500,000.00","$45,200,000.00",2015,"$71,700,000.00"
1709,The Workshop,"Documentary,Family",8.0,"$22,100.00","$18,700,000.00",2018,"$18,722,100.00"
1710,The Workshop,"Drama,Mystery,Thriller",6.6,"$22,100.00","$18,700,000.00",2018,"$18,722,100.00"
1711,Transcendence,Drama,6.1,"$23,000,000.00","$80,000,000.00",2014,"$103,000,000.00"
1712,Transcendence,"Action,Drama,Sci-Fi",6.3,"$23,000,000.00","$80,000,000.00",2014,"$103,000,000.00"
1713,The Other Woman,"Comedy,Romance",6.0,"$25,400.00","$427,000.00",2011,"$452,400.00"
1714,Addicted,"Drama,Thriller",5.2,"$17,400,000.00","$18,700,000.00",2014,"$36,100,000.00"
1715,Generation Iron,"Documentary,Drama,Sport",7.1,"$850,000.00","$18,700,000.00",2013,"$19,550,000.00"
1716,Before Midnight,"Drama,Romance",7.9,"$8,100,000.00","$3,100,000.00",2013,"$11,200,000.00"
1717,Half of a Yellow Sun,"Drama,Romance",6.1,"$54,500.00","$18,700,000.00",2014,"$18,754,500.00"
1718,The Nun,Drama,6.5,"$117,500,000.00","$248,100,000.00",2018,"$365,600,000.00"
1719,The Nun,"Horror,Mystery,Thriller",5.4,"$117,500,000.00","$248,100,000.00",2018,"$365,600,000.00"
1720,Paulette,"Comedy,Crime",6.6,"$29,500.00","$18,700,000.00",2015,"$18,729,500.00"
1721,Katy Perry: Part of Me,"Documentary,Music",5.9,"$25,300,000.00","$7,400,000.00",2012,"$32,700,000.00"
1722,A Hijacking,"Drama,Thriller",7.2,"$414,000.00","$18,700,000.00",2013,"$19,114,000.00"
1723,Closed Circuit,"Crime,Drama,Mystery",6.2,"$5,800,000.00","$18,700,000.00",2013,"$24,500,000.00"
1724,Fill the Void,"Drama,Romance",6.7,"$1,800,000.00","$18,700,000.00",2013,"$20,500,000.00"
1725,Seymour: An Introduction,"Biography,Documentary,Music",7.5,"$744,000.00","$18,700,000.00",2015,"$19,444,000.00"
1726,Draft Day,"Drama,Sport",6.8,"$28,800,000.00","$620,000.00",2014,"$29,420,000.00"
1727,Lootera,"Drama,Romance",7.3,"$582,000.00","$18,700,000.00",2013,"$19,282,000.00"
1728,The Mountain Between Us,"Action,Adventure,Drama",6.4,"$30,300,000.00","$32,500,000.00",2017,"$62,800,000.00"
1729,Don Jon,"Comedy,Drama,Romance",6.6,"$24,500,000.00","$6,000,000.00",2013,"$30,500,000.00"
1730,Table No. 21,"Adventure,Thriller",7.1,"$46,700.00","$18,700,000.00",2013,"$18,746,700.00"
1731,Canopy,"Adventure,Drama,Thriller",4.9,"$8,500.00","$18,700,000.00",2014,"$18,708,500.00"
1732,Kin,"Drama,Music",8.6,"$5,700,000.00","$4,300,000.00",2018,"$10,000,000.00"
1733,Kin,"Action,Drama,Sci-Fi",5.7,"$5,700,000.00","$4,300,000.00",2018,"$10,000,000.00"
1734,Calvary,Drama,7.4,"$3,600,000.00","$13,300,000.00",2014,"$16,900,000.00"
1735,The Internship,Comedy,6.3,"$44,700,000.00","$48,800,000.00",2013,"$93,500,000.00"
1736,The Love Punch,Comedy,5.7,"$267,000.00","$4,500,000.00",2014,"$4,767,000.00"
1737,Dear White People,"Comedy,Drama,Romance",6.1,"$4,400,000.00","$18,700,000.00",2014,"$23,100,000.00"
1738,White Bird in a Blizzard,"Drama,Mystery,Thriller",6.4,"$33,800.00","$18,700,000.00",2014,"$18,733,800.00"
1739,Love in the Buff,"Comedy,Romance",6.9,"$256,000.00","$18,700,000.00",2012,"$18,956,000.00"
1740,Valerian and the City of a Thousand Planets,"Action,Adventure,Fantasy",6.5,"$41,200,000.00","$184,700,000.00",2017,"$225,900,000.00"
1741,Think Like a Man Too,"Comedy,Romance",5.8,"$65,200,000.00","$5,000,000.00",2014,"$70,200,000.00"
1742,Money Monster,"Crime,Drama,Thriller",6.5,"$41,000,000.00","$52,300,000.00",2016,"$93,300,000.00"
1743,A Haunted House,"Comedy,Fantasy",5.1,"$40,000,000.00","$20,100,000.00",2013,"$60,100,000.00"
1744,I Give It a Year,"Comedy,Romance",5.7,"$34,700.00","$28,200,000.00",2013,"$28,234,700.00"
1745,Miss You Already,"Comedy,Drama,Romance",6.8,"$1,200,000.00","$18,700,000.00",2015,"$19,900,000.00"
1746,Big Hero 6,"Action,Adventure,Animation",7.8,"$222,500,000.00","$435,300,000.00",2014,"$657,800,000.00"
1747,The Cut,"Adventure,Drama,History",6.3,"$28,100.00","$18,700,000.00",2015,"$18,728,100.00"
1748,Wildlife,Drama,6.8,"$1,100,000.00","$2,000,000.00",2018,"$3,100,000.00"
1749,Wildlife,Drama,6.9,"$1,100,000.00","$2,000,000.00",2018,"$3,100,000.00"
1750,Ghanchakkar,"Comedy,Crime,Thriller",5.7,"$203,000.00","$18,700,000.00",2013,"$18,903,000.00"
1751,When the Game Stands Tall,"Drama,Family,Sport",6.7,"$30,100,000.00","$18,700,000.00",2014,"$48,800,000.00"
1752,In Bloom,"Drama,Romance,Thriller",5.8,"$56,100.00","$18,700,000.00",2014,"$18,756,100.00"
1753,In Bloom,Drama,7.7,"$56,100.00","$18,700,000.00",2014,"$18,756,100.00"
1754,Spider-Man: Homecoming,"Action,Adventure,Sci-Fi",7.5,"$334,200,000.00","$546,000,000.00",2017,"$880,200,000.00"
1755,Beyond the Hills,Drama,7.6,"$125,000.00","$18,700,000.00",2013,"$18,825,000.00"
1756,Fading Gigolo,Comedy,6.2,"$3,800,000.00","$9,600,000.00",2014,"$13,400,000.00"
1757,Caught in the Web,Drama,6.5,"$1,100.00","$18,700,000.00",2013,"$18,701,100.00"
1758,Leap!,"Adventure,Animation,Comedy",6.8,"$21,900,000.00","$81,400,000.00",2017,"$103,300,000.00"
1759,Black Sea,"Adventure,Drama,Thriller",6.4,"$1,200,000.00","$18,700,000.00",2015,"$19,900,000.00"
1760,A Five Star Life,"Drama,Romance",6.3,"$307,000.00","$2,200,000.00",2014,"$2,507,000.00"
1761,Sunset Song,Drama,6.4,"$160,000.00","$18,700,000.00",2016,"$18,860,000.00"
1762,The Founder,"Comedy,Sci-Fi",5.9,"$12,800,000.00","$11,300,000.00",2017,"$24,100,000.00"
1763,The Founder,"Biography,Drama,History",7.2,"$12,800,000.00","$11,300,000.00",2017,"$24,100,000.00"
1764,More Than Honey,Documentary,7.6,"$79,800.00","$18,700,000.00",2013,"$18,779,800.00"
1765,Dragon Ball Z: Battle of Gods,"Action,Adventure,Animation",7.2,"$2,600,000.00","$47,800,000.00",2014,"$50,400,000.00"
1766,The Raid 2,"Action,Crime,Thriller",8.0,"$2,600,000.00","$18,700,000.00",2014,"$21,300,000.00"
1767,Vulgaria,Comedy,6.3,"$59,100.00","$18,700,000.00",2012,"$18,759,100.00"
1768,Kung Fu Panda 3,"Action,Adventure,Animation",7.1,"$143,500,000.00","$377,600,000.00",2016,"$521,100,000.00"
1769,Gone Girl,"Drama,Mystery,Thriller",8.1,"$167,800,000.00","$201,600,000.00",2014,"$369,400,000.00"
1770,Magic Mike XXL,"Comedy,Drama,Music",5.6,"$66,000,000.00","$56,500,000.00",2015,"$122,500,000.00"
1771,Museum Hours,Drama,6.9,"$561,000.00","$18,700,000.00",2013,"$19,261,000.00"
1772,True Story,"Crime,Drama,Mystery",6.3,"$4,700,000.00","$18,700,000.00",2015,"$23,400,000.00"
1773,True Story,Drama,6.6,"$4,700,000.00","$18,700,000.00",2015,"$23,400,000.00"
1774,Satyagraha,Drama,6.0,"$739,000.00","$18,700,000.00",2013,"$19,439,000.00"
1775,Friend Request,Thriller,4.0,"$3,800,000.00","$18,700,000.00",2017,"$22,500,000.00"
1776,Friend Request,"Horror,Thriller",5.3,"$3,800,000.00","$18,700,000.00",2017,"$22,500,000.00"
1777,Friend Request,Horror,4.9,"$3,800,000.00","$18,700,000.00",2017,"$22,500,000.00"
1778,Finding Dory,"Adventure,Animation,Comedy",7.3,"$486,300,000.00","$542,300,000.00",2016,"$1,028,600,000.00"
1779,The Grand Budapest Hotel,"Adventure,Comedy,Crime",8.1,"$59,300,000.00","$115,500,000.00",2014,"$174,800,000.00"
1780,Blue Is the Warmest Color,"Drama,Romance",7.8,"$2,200,000.00","$5,200,000.00",2013,"$7,400,000.00"
1781,Love the Coopers,"Comedy,Fantasy,Romance",5.8,"$26,300,000.00","$16,100,000.00",2015,"$42,400,000.00"
1782,The SpongeBob Movie: Sponge Out of Water,"Adventure,Animation,Comedy",6.0,"$163,000,000.00","$162,200,000.00",2015,"$325,200,000.00"
1783,Muppets Most Wanted,"Adventure,Comedy,Crime",6.4,"$51,200,000.00","$29,200,000.00",2014,"$80,400,000.00"
1784,Jumanji: Welcome to the Jungle,"Action,Adventure,Comedy",7.0,"$404,500,000.00","$557,600,000.00",2017,"$962,100,000.00"
1785,On My Way,"Comedy,Drama",6.4,"$317,000.00","$18,700,000.00",2014,"$19,017,000.00"
1786,The Devil's Hand,"Horror,Thriller",5.0,"$5,700.00","$18,700,000.00",2014,"$18,705,700.00"
1787,Chakravyuh,"Action,Drama,Thriller",6.9,"$152,000.00","$18,700,000.00",2012,"$18,852,000.00"
1788,The Canyons,"Drama,Thriller",3.8,"$56,800.00","$18,700,000.00",2013,"$18,756,800.00"
1789,Minions,"Adventure,Animation,Comedy",6.4,"$336,000,000.00","$823,400,000.00",2015,"$1,159,400,000.00"
1790,22 Jump Street,"Action,Comedy,Crime",7.0,"$191,700,000.00","$139,600,000.00",2014,"$331,300,000.00"
1791,Becoming Traviata,"Documentary,Musical",7.0,"$62,700.00","$18,700,000.00",2013,"$18,762,700.00"
1792,Falcon Rising,"Action,Adventure",5.8,"$11,800.00","$18,700,000.00",2014,"$18,711,800.00"
1793,Tai Chi Hero,"Action,Adventure",6.2,"$35,100.00","$347,000.00",2013,"$382,100.00"
1794,Come What May,"Drama,War",6.7,"$37,800.00","$18,700,000.00",2016,"$18,737,800.00"
1795,Sherlock Gnomes,"Adventure,Animation,Comedy",5.1,"$43,200,000.00","$47,100,000.00",2018,"$90,300,000.00"
1796,Pieta,"Crime,Drama",7.2,"$22,100.00","$3,600,000.00",2013,"$3,622,100.00"
1797,Jessabelle,"Horror,Thriller",5.4,"$1,400,000.00","$7,000,000.00",2014,"$8,400,000.00"
1798,Shootout at Wadala,"Action,Crime",5.9,"$370,000.00","$18,700,000.00",2013,"$19,070,000.00"
1799,The Dance of Reality,"Biography,Drama,Fantasy",7.5,"$294,000.00","$18,700,000.00",2014,"$18,994,000.00"
1800,Olympus Has Fallen,"Action,Thriller",6.5,"$98,900,000.00","$71,300,000.00",2013,"$170,200,000.00"
1801,The Selfish Giant,Drama,7.3,"$12,200.00","$18,700,000.00",2013,"$18,712,200.00"
1802,Mandela: Long Walk to Freedom,"Biography,Drama,History",7.1,"$8,300,000.00","$19,000,000.00",2013,"$27,300,000.00"
1803,The Green Prince,"Biography,Documentary",7.2,"$258,000.00","$18,700,000.00",2014,"$18,958,000.00"
1804,The 5th Wave,"Action,Adventure,Drama",5.2,"$34,900,000.00","$75,000,000.00",2016,"$109,900,000.00"
1805,Sound City,"Documentary,Music",7.8,"$423,000.00","$18,700,000.00",2013,"$19,123,000.00"
1806,Double Trouble,"Action,Comedy",3.6,"$44,800.00","$18,700,000.00",2012,"$18,744,800.00"
1807,Double Trouble,Comedy,5.4,"$44,800.00","$18,700,000.00",2012,"$18,744,800.00"
1808,Double Trouble,"Adventure,Family",4.6,"$44,800.00","$18,700,000.00",2012,"$18,744,800.00"
1809,The Gallows,"Horror,Mystery,Thriller",4.2,"$22,800,000.00","$20,200,000.00",2015,"$43,000,000.00"
1810,Singham Returns,"Action,Drama",5.7,"$1,200,000.00","$18,700,000.00",2014,"$19,900,000.00"
1811,The Hobbit: The Battle of the Five Armies,"Adventure,Fantasy",7.4,"$255,100,000.00","$700,900,000.00",2014,"$956,000,000.00"
1812,Homefront,"Action,Thriller",6.5,"$20,200,000.00","$22,900,000.00",2013,"$43,100,000.00"
1813,Homefront,Drama,7.7,"$20,200,000.00","$22,900,000.00",2013,"$43,100,000.00"
1814,A Werewolf Boy,"Fantasy,Romance",7.4,"$343,000.00","$41,300,000.00",2012,"$41,643,000.00"
1815,Una,"Drama,Romance",6.2,"$22,800.00","$18,700,000.00",2017,"$18,722,800.00"
1816,Alien: Covenant,"Horror,Sci-Fi,Thriller",6.4,"$74,300,000.00","$166,600,000.00",2017,"$240,900,000.00"
1817,Enemy,"Mystery,Thriller",6.9,"$1,000,000.00","$2,400,000.00",2014,"$3,400,000.00"
1818,Enemy,"Drama,Fantasy,Mystery",5.6,"$1,000,000.00","$2,400,000.00",2014,"$3,400,000.00"
1819,Vicky Donor,"Comedy,Romance",7.8,"$549,000.00","$18,700,000.00",2012,"$19,249,000.00"
1820,The Grand Seduction,Comedy,7.0,"$3,400,000.00","$18,700,000.00",2014,"$22,100,000.00"
1821,ABCD (Any Body Can Dance),"Drama,Music",6.4,"$222,000.00","$18,700,000.00",2013,"$18,922,000.00"
1822,My Life as a Zucchini,"Animation,Comedy,Drama",7.8,"$310,000.00","$18,700,000.00",2017,"$19,010,000.00"
1823,The Babadook,"Drama,Horror",6.8,"$964,000.00","$9,300,000.00",2014,"$10,264,000.00"
1824,Fifty Shades of Grey,"Drama,Romance,Thriller",4.1,"$166,200,000.00","$404,800,000.00",2015,"$571,000,000.00"
1825,Mojave,"Drama,Thriller",5.2,"$8,300.00","$18,700,000.00",2016,"$18,708,300.00"
1826,Strangerland,"Drama,Mystery,Thriller",5.2,"$17,500.00","$18,700,000.00",2015,"$18,717,500.00"
1827,A Girl Walks Home Alone at Night,"Drama,Horror",7.0,"$492,000.00","$18,700,000.00",2014,"$19,192,000.00"
1828,The Captive,"Crime,Drama,Mystery",5.9,"$1,100,000.00","$18,700,000.00",2014,"$19,800,000.00"
1829,The Thieves,"Action,Comedy,Crime",6.8,"$686,000.00","$82,800,000.00",2012,"$83,486,000.00"
1830,7 Boxes,"Adventure,Crime,Drama",7.2,"$38,100.00","$267,000.00",2014,"$305,100.00"
1831,The Expendables 3,"Action,Adventure,Thriller",6.1,"$39,300,000.00","$175,300,000.00",2014,"$214,600,000.00"
1832,The Zero Theorem,"Comedy,Drama,Fantasy",6.1,"$258,000.00","$513,000.00",2014,"$771,000.00"
1833,Fruitvale Station,"Biography,Drama,Romance",7.5,"$16,100,000.00","$1,300,000.00",2013,"$17,400,000.00"
1834,Madame Bovary,Drama,5.7,"$44,200.00","$18,700,000.00",2015,"$18,744,200.00"
1835,Blue Jasmine,Drama,7.3,"$33,400,000.00","$64,099,999.00",2013,"$97,499,999.00"
1836,White House Down,"Action,Drama,Thriller",6.4,"$73,100,000.00","$132,300,000.00",2013,"$205,400,000.00"
1837,Tumbledown,"Comedy,Music,Romance",6.2,"$135,000.00","$18,700,000.00",2016,"$18,835,000.00"
1838,Tumbledown,"Drama,Mystery,Romance",4.1,"$135,000.00","$18,700,000.00",2016,"$18,835,000.00"
1839,Kochadaiiyaan,"Action,Animation",6.5,"$817,000.00","$18,700,000.00",2014,"$19,517,000.00"
1840,The Woman in Black 2: Angel of Death,"Drama,Horror,Thriller",4.9,"$26,500,000.00","$22,400,000.00",2015,"$48,900,000.00"
1841,Third Person,"Drama,Romance",6.4,"$1,000,000.00","$18,700,000.00",2014,"$19,700,000.00"
1842,Third Person,"Documentary,Drama",8.6,"$1,000,000.00","$18,700,000.00",2014,"$19,700,000.00"
1843,Himmatwala,"Action,Comedy,Drama",1.7,"$271,000.00","$18,700,000.00",2013,"$18,971,000.00"
1844,The Rover,"Action,Crime,Drama",6.4,"$1,100,000.00","$2,100,000.00",2014,"$3,200,000.00"
1845,Frances Ha,"Comedy,Drama,Romance",7.4,"$4,099,999.00","$18,700,000.00",2013,"$22,799,999.00"
1846,Mississippi Grind,"Comedy,Drama",6.4,"$131,000.00","$18,700,000.00",2015,"$18,831,000.00"
1847,The Lunchbox,"Drama,Romance",7.8,"$4,200,000.00","$18,700,000.00",2014,"$22,900,000.00"
1848,"1,000 Times Good Night","Drama,War",7.1,"$53,900.00","$18,700,000.00",2014,"$18,753,900.00"
1849,Teri Meri Kahaani,"Comedy,Drama,Romance",4.8,"$781,000.00","$18,700,000.00",2012,"$19,481,000.00"
1850,Bhaag Milkha Bhaag,"Biography,Drama,Sport",8.2,"$1,600,000.00","$18,700,000.00",2013,"$20,300,000.00"
1851,Jobs,"Biography,Drama",5.9,"$16,100,000.00","$19,800,000.00",2013,"$35,900,000.00"
1852,Rio 2,"Adventure,Animation,Comedy",6.3,"$131,500,000.00","$368,600,000.00",2014,"$500,100,000.00"
1853,The Berlin File,"Action,Thriller",6.6,"$665,000.00","$48,300,000.00",2013,"$48,965,000.00"
1854,The Great Beauty,Drama,7.8,"$2,900,000.00","$18,500,000.00",2013,"$21,400,000.00"
1855,Unfinished Business,"Comedy,Drama",5.4,"$10,200,000.00","$4,200,000.00",2015,"$14,400,000.00"
1856,Unfinished Business,Horror,7.2,"$10,200,000.00","$4,200,000.00",2015,"$14,400,000.00"
1857,Ragnarok,"Action,Adventure",5.9,"$1,400.00","$3,700,000.00",2014,"$3,701,400.00"
1858,The Pyramid,Horror,3.9,"$2,800,000.00","$14,100,000.00",2014,"$16,900,000.00"
1859,The Pyramid,"Action,Adventure,Horror",4.6,"$2,800,000.00","$14,100,000.00",2014,"$16,900,000.00"
1860,Runner Runner,"Crime,Thriller",5.6,"$19,300,000.00","$43,400,000.00",2013,"$62,700,000.00"
1861,The Disappointments Room,"Drama,Horror,Thriller",3.9,"$2,400,000.00","$18,700,000.00",2016,"$21,100,000.00"
1862,Stories We Tell,Documentary,7.6,"$1,600,000.00","$18,700,000.00",2013,"$20,300,000.00"
1863,Mugamoodi,"Action,Adventure",5.0,"$101,000.00","$18,700,000.00",2012,"$18,801,000.00"
1864,A Private War,"Biography,Drama,War",6.7,"$1,600,000.00","$2,200,000.00",2018,"$3,800,000.00"
1865,Bird People,"Drama,Fantasy,Romance",6.1,"$32,100.00","$18,700,000.00",2014,"$18,732,100.00"
1866,Horses of God,Drama,7.1,"$14,800.00","$18,700,000.00",2014,"$18,714,800.00"
1867,Lolo,Documentary,7.9,"$24,100.00","$18,700,000.00",2016,"$18,724,100.00"
1868,Lolo,Comedy,5.7,"$24,100.00","$18,700,000.00",2016,"$18,724,100.00"
1869,Need for Speed,"Action,Crime,Thriller",6.5,"$43,600,000.00","$159,700,000.00",2014,"$203,300,000.00"
1870,R... Rajkumar,Action,5.2,"$167,000.00","$18,700,000.00",2013,"$18,867,000.00"
1871,Pioneer,Thriller,6.0,"$6,900.00","$18,700,000.00",2014,"$18,706,900.00"
1872,Short Term 12,Drama,8.0,"$1,000,000.00","$18,700,000.00",2013,"$19,700,000.00"
1873,Painted Skin: The Resurrection,"Fantasy,Mystery,Romance",6.3,"$50,400.00","$18,700,000.00",2012,"$18,750,400.00"
1874,Paradise: Faith,Drama,6.8,"$6,500.00","$18,700,000.00",2013,"$18,706,500.00"
1875,Paradise: Hope,Drama,6.7,"$6,700.00","$18,700,000.00",2013,"$18,706,700.00"
1876,Kick,"Action,Comedy,Crime",5.4,"$2,500,000.00","$18,700,000.00",2014,"$21,200,000.00"
